Name,xcoord,ycoord
Stream/Seasonal Channel,36.947782,0.445365
Stream/Seasonal Channel,36.947921,0.445275
Stream/Seasonal Channel,36.948238,0.445094
Stream/Seasonal Channel,36.9486,0.445004
Stream/Seasonal Channel,36.949075,0.445004
Stream/Seasonal Channel,36.949457,0.445185
Stream/Seasonal Channel,36.949748,0.445366
Stream/Seasonal Channel,36.949906,0.445456
Stream/Seasonal Channel,36.950087,0.445275
Stream/Seasonal Channel,36.950371,0.445185
Stream/Seasonal Channel,36.950621,0.445095
Stream/Seasonal Channel,36.950881,0.445004
Stream/Seasonal Channel,36.951221,0.444824
Stream/Seasonal Channel,36.951404,0.444733
Stream/Seasonal Channel,36.951687,0.444643
Stream/Seasonal Channel,36.952085,0.444462
Stream/Seasonal Channel,36.952491,0.444372
Stream/Seasonal Channel,36.952933,0.444372
Stream/Seasonal Channel,36.953486,0.444372
Stream/Seasonal Channel,36.953846,0.444372
Stream/Seasonal Channel,36.954374,0.444644
Stream/Seasonal Channel,36.954574,0.444825
Stream/Seasonal Channel,36.955181,0.445096
Stream/Seasonal Channel,36.955563,0.445277
Stream/Seasonal Channel,36.955923,0.445458
Stream/Seasonal Channel,36.956314,0.445639
Stream/Seasonal Channel,36.956684,0.44582
Stream/Seasonal Channel,36.957102,0.44591
Stream/Seasonal Channel,36.957519,0.446001
Stream/Seasonal Channel,36.957912,0.446182
Stream/Seasonal Channel,36.958361,0.446363
Stream/Seasonal Channel,36.958661,0.446725
Stream/Seasonal Channel,36.958883,0.447086
Stream/Seasonal Channel,36.959196,0.447358
Stream/Seasonal Channel,36.959687,0.44781
Stream/Seasonal Channel,36.960137,0.4479
Stream/Seasonal Channel,36.94188,0.447563
Stream/Seasonal Channel,36.941902,0.447534
Stream/Seasonal Channel,36.941972,0.447443
Stream/Seasonal Channel,36.942109,0.447353
Stream/Seasonal Channel,36.942281,0.447172
Stream/Seasonal Channel,36.942487,0.44681
Stream/Seasonal Channel,36.94266,0.446539
Stream/Seasonal Channel,36.942957,0.446268
Stream/Seasonal Channel,36.943142,0.445906
Stream/Seasonal Channel,36.943282,0.445545
Stream/Seasonal Channel,36.943691,0.445274
Stream/Seasonal Channel,36.948569,0.431622
Stream/Seasonal Channel,36.948499,0.431803
Stream/Seasonal Channel,36.948442,0.431984
Stream/Seasonal Channel,36.948394,0.432165
Stream/Seasonal Channel,36.948298,0.432617
Stream/Seasonal Channel,36.948158,0.432978
Stream/Seasonal Channel,36.947983,0.433431
Stream/Seasonal Channel,36.947752,0.433883
Stream/Seasonal Channel,36.947453,0.434335
Stream/Seasonal Channel,36.947097,0.434877
Stream/Seasonal Channel,36.946845,0.435148
Stream/Seasonal Channel,36.946729,0.435419
Stream/Seasonal Channel,36.946553,0.435962
Stream/Seasonal Channel,36.946356,0.436323
Stream/Seasonal Channel,36.946114,0.436685
Stream/Seasonal Channel,36.945896,0.437047
Stream/Seasonal Channel,36.94562,0.437499
Stream/Seasonal Channel,36.945456,0.437951
Stream/Seasonal Channel,36.945395,0.438312
Stream/Seasonal Channel,36.94538,0.438674
Stream/Seasonal Channel,36.945316,0.439307
Stream/Seasonal Channel,36.945228,0.44003
Stream/Seasonal Channel,36.945188,0.440482
Stream/Seasonal Channel,36.945217,0.441025
Stream/Seasonal Channel,36.945279,0.441477
Stream/Seasonal Channel,36.945118,0.441748
Stream/Seasonal Channel,36.945114,0.442019
Stream/Seasonal Channel,36.944928,0.442471
Stream/Seasonal Channel,36.944889,0.442833
Stream/Seasonal Channel,36.944895,0.443285
Stream/Seasonal Channel,36.944866,0.443827
Stream/Seasonal Channel,36.944794,0.444189
Stream/Seasonal Channel,36.944677,0.444551
Stream/Seasonal Channel,36.944401,0.445003
Stream/Seasonal Channel,36.941844,0.447534
Stream/Seasonal Channel,36.941732,0.447443
Stream/Seasonal Channel,36.941632,0.447353
Stream/Seasonal Channel,36.941339,0.447353
Stream/Seasonal Channel,36.941113,0.447352
Stream/Seasonal Channel,36.940753,0.447262
Stream/Seasonal Channel,36.940446,0.447352
Stream/Seasonal Channel,36.900789,0.45387
Stream/Seasonal Channel,36.900825,0.453764
Stream/Seasonal Channel,36.90095,0.453403
Stream/Seasonal Channel,36.901041,0.453222
Stream/Seasonal Channel,36.901281,0.453041
Stream/Seasonal Channel,36.901508,0.45286
Stream/Seasonal Channel,36.901816,0.45268
Stream/Seasonal Channel,36.902077,0.452589
Stream/Seasonal Channel,36.902508,0.452409
Stream/Seasonal Channel,36.902758,0.452318
Stream/Seasonal Channel,36.903175,0.452318
Stream/Seasonal Channel,36.903435,0.452319
Stream/Seasonal Channel,36.903651,0.452228
Stream/Seasonal Channel,36.90389,0.452047
Stream/Seasonal Channel,36.904242,0.451867
Stream/Seasonal Channel,36.90449,0.451776
Stream/Seasonal Channel,36.904744,0.451415
Stream/Seasonal Channel,36.904883,0.451144
Stream/Seasonal Channel,36.904976,0.450963
Stream/Seasonal Channel,36.905102,0.450692
Stream/Seasonal Channel,36.905454,0.450601
Stream/Seasonal Channel,36.905772,0.450421
Stream/Seasonal Channel,36.906045,0.45024
Stream/Seasonal Channel,36.906217,0.449969
Stream/Seasonal Channel,36.90631,0.449878
Stream/Seasonal Channel,36.906448,0.449607
Stream/Seasonal Channel,36.906575,0.449426
Stream/Seasonal Channel,36.906768,0.449336
Stream/Seasonal Channel,36.907242,0.449336
Stream/Seasonal Channel,36.907446,0.449246
Stream/Seasonal Channel,36.907527,0.449065
Stream/Seasonal Channel,36.90754,0.448974
Stream/Seasonal Channel,36.907642,0.448884
Stream/Seasonal Channel,36.907937,0.448794
Stream/Seasonal Channel,36.908107,0.448703
Stream/Seasonal Channel,36.932717,0.428214
Stream/Seasonal Channel,36.932602,0.428395
Stream/Seasonal Channel,36.932554,0.428666
Stream/Seasonal Channel,36.932352,0.429389
Stream/Seasonal Channel,36.932279,0.429932
Stream/Seasonal Channel,36.932239,0.430474
Stream/Seasonal Channel,36.932358,0.430836
Stream/Seasonal Channel,36.932441,0.431378
Stream/Seasonal Channel,36.932378,0.431921
Stream/Seasonal Channel,36.93215,0.432101
Stream/Seasonal Channel,36.931654,0.433096
Stream/Seasonal Channel,36.931331,0.433638
Stream/Seasonal Channel,36.930986,0.434181
Stream/Seasonal Channel,36.930527,0.434813
Stream/Seasonal Channel,36.93008,0.435356
Stream/Seasonal Channel,36.929408,0.435808
Stream/Seasonal Channel,36.928782,0.436169
Stream/Seasonal Channel,36.928225,0.436621
Stream/Seasonal Channel,36.927906,0.436802
Stream/Seasonal Channel,36.927725,0.436892
Stream/Seasonal Channel,36.927463,0.437073
Stream/Seasonal Channel,36.927223,0.437254
Stream/Seasonal Channel,36.926973,0.437434
Stream/Seasonal Channel,36.926143,0.437886
Stream/Seasonal Channel,36.925404,0.438338
Stream/Seasonal Channel,36.924836,0.438609
Stream/Seasonal Channel,36.924211,0.438971
Stream/Seasonal Channel,36.923463,0.439242
Stream/Seasonal Channel,36.922749,0.439422
Stream/Seasonal Channel,36.921992,0.439513
Stream/Seasonal Channel,36.921186,0.439874
Stream/Seasonal Channel,36.92073,0.440236
Stream/Seasonal Channel,36.920334,0.440326
Stream/Seasonal Channel,36.919961,0.440326
Stream/Seasonal Channel,36.919486,0.440326
Stream/Seasonal Channel,36.919035,0.440416
Stream/Seasonal Channel,36.918673,0.440416
Stream/Seasonal Channel,36.918265,0.440596
Stream/Seasonal Channel,36.91771,0.440687
Stream/Seasonal Channel,36.917244,0.440958
Stream/Seasonal Channel,36.916744,0.441139
Stream/Seasonal Channel,36.916247,0.441229
Stream/Seasonal Channel,36.915839,0.44141
Stream/Seasonal Channel,36.915475,0.44159
Stream/Seasonal Channel,36.914966,0.441681
Stream/Seasonal Channel,36.914307,0.442042
Stream/Seasonal Channel,36.913687,0.441951
Stream/Seasonal Channel,36.913119,0.442222
Stream/Seasonal Channel,36.912538,0.442674
Stream/Seasonal Channel,36.912047,0.443036
Stream/Seasonal Channel,36.911543,0.443669
Stream/Seasonal Channel,36.910984,0.444301
Stream/Seasonal Channel,36.910424,0.444753
Stream/Seasonal Channel,36.910305,0.445205
Stream/Seasonal Channel,36.910029,0.445748
Stream/Seasonal Channel,36.909732,0.446019
Stream/Seasonal Channel,36.909591,0.446471
Stream/Seasonal Channel,36.90946,0.447013
Stream/Seasonal Channel,36.909104,0.447465
Stream/Seasonal Channel,36.90876,0.447917
Stream/Seasonal Channel,36.908676,0.448369
Stream/Seasonal Channel,36.938341,0.450091
Stream/Seasonal Channel,36.938423,0.450001
Stream/Seasonal Channel,36.938596,0.44973
Stream/Seasonal Channel,36.9387,0.449549
Stream/Seasonal Channel,36.938929,0.449278
Stream/Seasonal Channel,36.939336,0.449097
Stream/Seasonal Channel,36.939802,0.449007
Stream/Seasonal Channel,36.940153,0.448826
Stream/Seasonal Channel,36.940472,0.448555
Stream/Seasonal Channel,36.940829,0.448193
Stream/Seasonal Channel,36.938445,0.449967
Stream/Seasonal Channel,36.938458,0.449974
Stream/Seasonal Channel,36.938628,0.450064
Stream/Seasonal Channel,36.938729,0.450064
Stream/Seasonal Channel,36.938978,0.450155
Stream/Seasonal Channel,36.939337,0.450245
Stream/Seasonal Channel,36.939729,0.450517
Stream/Seasonal Channel,36.939997,0.450788
Stream/Seasonal Channel,36.940309,0.451059
Stream/Seasonal Channel,36.940556,0.45115
Stream/Seasonal Channel,36.94086,0.45124
Stream/Seasonal Channel,36.941309,0.451512
Stream/Seasonal Channel,36.941691,0.451693
Stream/Seasonal Channel,36.942162,0.451874
Stream/Seasonal Channel,36.942554,0.452235
Stream/Seasonal Channel,36.942763,0.452687
Stream/Seasonal Channel,36.942826,0.453049
Stream/Seasonal Channel,36.943205,0.453411
Stream/Seasonal Channel,36.943541,0.453592
Stream/Seasonal Channel,36.943821,0.453773
Stream/Seasonal Channel,36.944067,0.454044
Stream/Seasonal Channel,36.944267,0.454406
Stream/Seasonal Channel,36.944375,0.454677
Stream/Seasonal Channel,36.94436,0.455039
Stream/Seasonal Channel,36.944422,0.4554
Stream/Seasonal Channel,36.944586,0.455943
Stream/Seasonal Channel,36.944772,0.456395
Stream/Seasonal Channel,36.944902,0.456938
Stream/Seasonal Channel,36.944939,0.45748
Stream/Seasonal Channel,36.944956,0.458023
Stream/Seasonal Channel,36.945097,0.458475
Stream/Seasonal Channel,36.945295,0.458927
Stream/Seasonal Channel,36.945415,0.459288
Stream/Seasonal Channel,36.945444,0.45965
Stream/Seasonal Channel,36.94537,0.460193
Stream/Seasonal Channel,36.945295,0.460825
Stream/Seasonal Channel,36.945287,0.461458
Stream/Seasonal Channel,36.9451,0.462091
Stream/Seasonal Channel,36.915558,0.452318
Stream/Seasonal Channel,36.915657,0.452318
Stream/Seasonal Channel,36.915658,0.452228
Stream/Seasonal Channel,36.915728,0.451956
Stream/Seasonal Channel,36.915719,0.451775
Stream/Seasonal Channel,36.915811,0.451685
Stream/Seasonal Channel,36.916082,0.451685
Stream/Seasonal Channel,36.916329,0.451776
Stream/Seasonal Channel,36.916644,0.451866
Stream/Seasonal Channel,36.91705,0.451957
Stream/Seasonal Channel,36.917412,0.451866
Stream/Seasonal Channel,36.917852,0.451957
Stream/Seasonal Channel,36.917964,0.451957
Stream/Seasonal Channel,36.918191,0.451867
Stream/Seasonal Channel,36.91842,0.451686
Stream/Seasonal Channel,36.918602,0.451505
Stream/Seasonal Channel,36.918817,0.451415
Stream/Seasonal Channel,36.919257,0.451415
Stream/Seasonal Channel,36.919722,0.451325
Stream/Seasonal Channel,36.92022,0.451144
Stream/Seasonal Channel,36.920596,0.450873
Stream/Seasonal Channel,36.92079,0.450692
Stream/Seasonal Channel,36.921131,0.450511
Stream/Seasonal Channel,36.921436,0.450421
Stream/Seasonal Channel,36.921752,0.450511
Stream/Seasonal Channel,36.921912,0.450331
Stream/Seasonal Channel,36.922287,0.45015
Stream/Seasonal Channel,36.922673,0.449969
Stream/Seasonal Channel,36.923037,0.449698
Stream/Seasonal Channel,36.923287,0.449608
Stream/Seasonal Channel,36.923602,0.449698
Stream/Seasonal Channel,36.924042,0.449698
Stream/Seasonal Channel,36.924516,0.449698
Stream/Seasonal Channel,36.924912,0.449608
Stream/Seasonal Channel,36.925275,0.449518
Stream/Seasonal Channel,36.925683,0.449337
Stream/Seasonal Channel,36.926351,0.449157
Stream/Seasonal Channel,36.927202,0.448886
Stream/Seasonal Channel,36.927643,0.448795
Stream/Seasonal Channel,36.928015,0.448886
Stream/Seasonal Channel,36.928362,0.449067
Stream/Seasonal Channel,36.928746,0.449067
Stream/Seasonal Channel,36.928926,0.449157
Stream/Seasonal Channel,36.929152,0.449157
Stream/Seasonal Channel,36.929513,0.449157
Stream/Seasonal Channel,36.929895,0.449248
Stream/Seasonal Channel,36.930266,0.449429
Stream/Seasonal Channel,36.930694,0.449519
Stream/Seasonal Channel,36.931146,0.44952
Stream/Seasonal Channel,36.931362,0.449429
Stream/Seasonal Channel,36.931611,0.449339
Stream/Seasonal Channel,36.932074,0.449339
Stream/Seasonal Channel,36.932457,0.44943
Stream/Seasonal Channel,36.932884,0.44952
Stream/Seasonal Channel,36.933165,0.449611
Stream/Seasonal Channel,36.933344,0.449791
Stream/Seasonal Channel,36.933576,0.450153
Stream/Seasonal Channel,36.933799,0.450424
Stream/Seasonal Channel,36.934068,0.450605
Stream/Seasonal Channel,36.934462,0.450696
Stream/Seasonal Channel,36.934924,0.450696
Stream/Seasonal Channel,36.935275,0.450696
Stream/Seasonal Channel,36.935592,0.450696
Stream/Seasonal Channel,36.935884,0.450696
Stream/Seasonal Channel,36.93629,0.450696
Stream/Seasonal Channel,36.936775,0.450697
Stream/Seasonal Channel,36.937081,0.450697
Stream/Seasonal Channel,36.937208,0.450516
Stream/Seasonal Channel,36.937391,0.450335
Stream/Seasonal Channel,36.937708,0.450245
Stream/Seasonal Channel,36.937912,0.450154
Stream/Seasonal Channel,36.908237,0.448703
Stream/Seasonal Channel,36.908482,0.448703
Stream/Seasonal Channel,36.908594,0.448794
Stream/Seasonal Channel,36.908921,0.448794
Stream/Seasonal Channel,36.909215,0.448794
Stream/Seasonal Channel,36.909486,0.448794
Stream/Seasonal Channel,36.909711,0.448794
Stream/Seasonal Channel,36.909933,0.449066
Stream/Seasonal Channel,36.909988,0.449246
Stream/Seasonal Channel,36.910279,0.449518
Stream/Seasonal Channel,36.91039,0.449608
Stream/Seasonal Channel,36.910479,0.449789
Stream/Seasonal Channel,36.910667,0.45006
Stream/Seasonal Channel,36.910833,0.450241
Stream/Seasonal Channel,36.911002,0.450332
Stream/Seasonal Channel,36.911284,0.450332
Stream/Seasonal Channel,36.911463,0.450513
Stream/Seasonal Channel,36.911584,0.450784
Stream/Seasonal Channel,36.911875,0.450965
Stream/Seasonal Channel,36.912145,0.451055
Stream/Seasonal Channel,36.912485,0.450965
Stream/Seasonal Channel,36.912721,0.451055
Stream/Seasonal Channel,36.913071,0.451056
Stream/Seasonal Channel,36.913298,0.450965
Stream/Seasonal Channel,36.913546,0.450965
Stream/Seasonal Channel,36.913917,0.451056
Stream/Seasonal Channel,36.914152,0.451327
Stream/Seasonal Channel,36.914262,0.451508
Stream/Seasonal Channel,36.914416,0.451779
Stream/Seasonal Channel,36.914831,0.452051
Stream/Seasonal Channel,36.915203,0.452141
Stream/Seasonal Channel,36.915473,0.452141
Stream/Seasonal Channel,36.925387,0.466276
Stream/Seasonal Channel,36.925576,0.466547
Stream/Seasonal Channel,36.925944,0.466819
Stream/Seasonal Channel,36.926028,0.467361
Stream/Seasonal Channel,36.926191,0.467813
Stream/Seasonal Channel,36.926389,0.468356
Stream/Seasonal Channel,36.926688,0.468808
Stream/Seasonal Channel,36.927012,0.469079
Stream/Seasonal Channel,36.927288,0.469531
Stream/Seasonal Channel,36.927556,0.469803
Stream/Seasonal Channel,36.927746,0.469893
Stream/Seasonal Channel,36.927926,0.469984
Stream/Seasonal Channel,36.928117,0.470074
Stream/Seasonal Channel,36.928397,0.470255
Stream/Seasonal Channel,36.928577,0.470436
Stream/Seasonal Channel,36.928879,0.470526
Stream/Seasonal Channel,36.929161,0.470617
Stream/Seasonal Channel,36.929497,0.470798
Stream/Seasonal Channel,36.929902,0.470888
Stream/Seasonal Channel,36.930364,0.471069
Stream/Seasonal Channel,36.9307,0.47125
Stream/Seasonal Channel,36.931194,0.471522
Stream/Seasonal Channel,36.931644,0.471612
Stream/Seasonal Channel,36.93205,0.471612
Stream/Seasonal Channel,36.932672,0.471613
Stream/Seasonal Channel,36.933215,0.471522
Stream/Seasonal Channel,36.933575,0.471613
Stream/Seasonal Channel,36.934102,0.471884
Stream/Seasonal Channel,36.93472,0.472065
Stream/Seasonal Channel,36.935114,0.472246
Stream/Seasonal Channel,36.935834,0.472427
Stream/Seasonal Channel,36.936272,0.472608
Stream/Seasonal Channel,36.936497,0.472699
Stream/Seasonal Channel,36.9368,0.472789
Stream/Seasonal Channel,36.93707,0.47297
Stream/Seasonal Channel,36.937586,0.473151
Stream/Seasonal Channel,36.938197,0.473061
Stream/Seasonal Channel,36.938628,0.472971
Stream/Seasonal Channel,36.939113,0.472971
Stream/Seasonal Channel,36.939755,0.473061
Stream/Seasonal Channel,36.940479,0.472971
Stream/Seasonal Channel,36.940953,0.472971
Stream/Seasonal Channel,36.941167,0.473062
Stream/Seasonal Channel,36.94145,0.472971
Stream/Seasonal Channel,36.941745,0.472791
Stream/Seasonal Channel,36.942211,0.47252
Stream/Seasonal Channel,36.942803,0.472249
Stream/Seasonal Channel,36.943482,0.471977
Stream/Seasonal Channel,36.944276,0.471706
Stream/Seasonal Channel,36.945036,0.471435
Stream/Seasonal Channel,36.92527,0.466276
Stream/Seasonal Channel,36.92545,0.466276
Stream/Seasonal Channel,36.925687,0.466276
Stream/Seasonal Channel,36.925991,0.466276
Stream/Seasonal Channel,36.926295,0.466457
Stream/Seasonal Channel,36.926554,0.466457
Stream/Seasonal Channel,36.926849,0.466367
Stream/Seasonal Channel,36.927223,0.466277
Stream/Seasonal Channel,36.927686,0.466186
Stream/Seasonal Channel,36.928216,0.466277
Stream/Seasonal Channel,36.928521,0.466186
Stream/Seasonal Channel,36.928986,0.466096
Stream/Seasonal Channel,36.929325,0.466006
Stream/Seasonal Channel,36.929743,0.466096
Stream/Seasonal Channel,36.930081,0.466006
Stream/Seasonal Channel,36.930388,0.465916
Stream/Seasonal Channel,36.930944,0.465645
Stream/Seasonal Channel,36.931535,0.465374
Stream/Seasonal Channel,36.932011,0.465193
Stream/Seasonal Channel,36.932397,0.465012
Stream/Seasonal Channel,36.932916,0.465012
Stream/Seasonal Channel,36.933402,0.465013
Stream/Seasonal Channel,36.93363,0.464832
Stream/Seasonal Channel,36.934139,0.464742
Stream/Seasonal Channel,36.923168,0.461574
Stream/Seasonal Channel,36.92322,0.461664
Stream/Seasonal Channel,36.923554,0.462116
Stream/Seasonal Channel,36.923829,0.462569
Stream/Seasonal Channel,36.924115,0.463292
Stream/Seasonal Channel,36.924344,0.463925
Stream/Seasonal Channel,36.924561,0.464558
Stream/Seasonal Channel,36.924858,0.465281
Stream/Seasonal Channel,36.925244,0.466005
Stream/Seasonal Channel,36.915499,0.452259
Stream/Seasonal Channel,36.915732,0.45244
Stream/Seasonal Channel,36.91581,0.45244
Stream/Seasonal Channel,36.916203,0.452621
Stream/Seasonal Channel,36.916574,0.452802
Stream/Seasonal Channel,36.916943,0.452983
Stream/Seasonal Channel,36.917164,0.453435
Stream/Seasonal Channel,36.917339,0.453977
Stream/Seasonal Channel,36.917424,0.454339
Stream/Seasonal Channel,36.917722,0.454882
Stream/Seasonal Channel,36.918249,0.455243
Stream/Seasonal Channel,36.918472,0.455515
Stream/Seasonal Channel,36.918355,0.455786
Stream/Seasonal Channel,36.918736,0.456057
Stream/Seasonal Channel,36.918948,0.456329
Stream/Seasonal Channel,36.918991,0.456419
Stream/Seasonal Channel,36.919045,0.4566
Stream/Seasonal Channel,36.919109,0.456871
Stream/Seasonal Channel,36.919309,0.457142
Stream/Seasonal Channel,36.919522,0.457233
Stream/Seasonal Channel,36.919735,0.457414
Stream/Seasonal Channel,36.919845,0.457685
Stream/Seasonal Channel,36.919968,0.457866
Stream/Seasonal Channel,36.920281,0.458047
Stream/Seasonal Channel,36.920358,0.458228
Stream/Seasonal Channel,36.920603,0.458499
Stream/Seasonal Channel,36.920859,0.45877
Stream/Seasonal Channel,36.921272,0.459222
Stream/Seasonal Channel,36.921629,0.459584
Stream/Seasonal Channel,36.922051,0.460127
Stream/Seasonal Channel,36.922429,0.460579
Stream/Seasonal Channel,36.922806,0.461122
Stream/Seasonal Channel,36.923285,0.461633
Stream/Seasonal Channel,36.923789,0.461633
Stream/Seasonal Channel,36.924195,0.461723
Stream/Seasonal Channel,36.924714,0.461724
Stream/Seasonal Channel,36.9252,0.461633
Stream/Seasonal Channel,36.9258,0.461453
Stream/Seasonal Channel,36.926379,0.461272
Stream/Seasonal Channel,36.926866,0.461091
Stream/Seasonal Channel,36.927434,0.460911
Stream/Seasonal Channel,36.928136,0.46064
Stream/Seasonal Channel,36.928826,0.460549
Stream/Seasonal Channel,36.900864,0.454765
Stream/Seasonal Channel,36.901051,0.454944
Stream/Seasonal Channel,36.901274,0.455125
Stream/Seasonal Channel,36.901658,0.455215
Stream/Seasonal Channel,36.902038,0.455396
Stream/Seasonal Channel,36.902353,0.455577
Stream/Seasonal Channel,36.902709,0.456029
Stream/Seasonal Channel,36.902964,0.456391
Stream/Seasonal Channel,36.903163,0.456753
Stream/Seasonal Channel,36.903464,0.457024
Stream/Seasonal Channel,36.903955,0.457567
Stream/Seasonal Channel,36.904156,0.457748
Stream/Seasonal Channel,36.904364,0.4582
Stream/Seasonal Channel,36.904741,0.458833
Stream/Seasonal Channel,36.905028,0.459375
Stream/Seasonal Channel,36.905406,0.459828
Stream/Seasonal Channel,36.906156,0.46037
Stream/Seasonal Channel,36.906819,0.460642
Stream/Seasonal Channel,36.907561,0.460823
Stream/Seasonal Channel,36.908349,0.461185
Stream/Seasonal Channel,36.909012,0.461366
Stream/Seasonal Channel,36.909519,0.461456
Stream/Seasonal Channel,36.910184,0.461456
Stream/Seasonal Channel,36.910599,0.461728
Stream/Seasonal Channel,36.901923,0.434738
Stream/Seasonal Channel,36.902439,0.434593
Stream/Seasonal Channel,36.902541,0.434503
Stream/Seasonal Channel,36.902813,0.434413
Stream/Seasonal Channel,36.903151,0.434503
Stream/Seasonal Channel,36.903702,0.434684
Stream/Seasonal Channel,36.904298,0.434865
Stream/Seasonal Channel,36.904782,0.434956
Stream/Seasonal Channel,36.905264,0.435227
Stream/Seasonal Channel,36.905861,0.435318
Stream/Seasonal Channel,36.906346,0.435318
Stream/Seasonal Channel,36.90688,0.435137
Stream/Seasonal Channel,36.907244,0.434956
Stream/Seasonal Channel,36.907685,0.434866
Stream/Seasonal Channel,36.908239,0.434685
Stream/Seasonal Channel,36.909079,0.434324
Stream/Seasonal Channel,36.909914,0.420593
Stream/Seasonal Channel,36.909979,0.420672
Stream/Seasonal Channel,36.9102,0.420943
Stream/Seasonal Channel,36.91022,0.421124
Stream/Seasonal Channel,36.91015,0.421305
Stream/Seasonal Channel,36.910215,0.421576
Stream/Seasonal Channel,36.91055,0.421938
Stream/Seasonal Channel,36.910761,0.422119
Stream/Seasonal Channel,36.910926,0.42248
Stream/Seasonal Channel,36.911069,0.422752
Stream/Seasonal Channel,36.911349,0.423023
Stream/Seasonal Channel,36.911708,0.423204
Stream/Seasonal Channel,36.911964,0.423475
Stream/Seasonal Channel,36.912287,0.423837
Stream/Seasonal Channel,36.912519,0.424289
Stream/Seasonal Channel,36.912729,0.424651
Stream/Seasonal Channel,36.913008,0.424922
Stream/Seasonal Channel,36.913435,0.425013
Stream/Seasonal Channel,36.913919,0.425194
Stream/Seasonal Channel,36.914492,0.425374
Stream/Seasonal Channel,36.915255,0.425827
Stream/Seasonal Channel,36.915951,0.426098
Stream/Seasonal Channel,36.916579,0.42646
Stream/Seasonal Channel,36.917253,0.426822
Stream/Seasonal Channel,36.917722,0.427184
Stream/Seasonal Channel,36.918135,0.427636
Stream/Seasonal Channel,36.918548,0.427998
Stream/Seasonal Channel,36.919007,0.428269
Stream/Seasonal Channel,36.913088,0.417508
Stream/Seasonal Channel,36.913249,0.417508
Stream/Seasonal Channel,36.913575,0.417599
Stream/Seasonal Channel,36.913779,0.417599
Stream/Seasonal Channel,36.914039,0.417508
Stream/Seasonal Channel,36.914357,0.417418
Stream/Seasonal Channel,36.91472,0.417328
Stream/Seasonal Channel,36.915115,0.417328
Stream/Seasonal Channel,36.915306,0.417328
Stream/Seasonal Channel,36.915804,0.417238
Stream/Seasonal Channel,36.916189,0.417147
Stream/Seasonal Channel,36.916651,0.417238
Stream/Seasonal Channel,36.916966,0.417328
Stream/Seasonal Channel,36.917302,0.417509
Stream/Seasonal Channel,36.917479,0.417781
Stream/Seasonal Channel,36.917691,0.418052
Stream/Seasonal Channel,36.917825,0.418142
Stream/Seasonal Channel,36.917877,0.418504
Stream/Seasonal Channel,36.91802,0.418866
Stream/Seasonal Channel,36.918128,0.419227
Stream/Seasonal Channel,36.918302,0.41977
Stream/Seasonal Channel,36.918456,0.420132
Stream/Seasonal Channel,36.918653,0.420584
Stream/Seasonal Channel,36.918907,0.421036
Stream/Seasonal Channel,36.919229,0.421488
Stream/Seasonal Channel,36.919551,0.422031
Stream/Seasonal Channel,36.91994,0.422573
Stream/Seasonal Channel,36.920273,0.423025
Stream/Seasonal Channel,36.920706,0.423568
Stream/Seasonal Channel,36.921141,0.42402
Stream/Seasonal Channel,36.921376,0.424201
Stream/Seasonal Channel,36.921962,0.424292
Stream/Seasonal Channel,36.922466,0.424563
Stream/Seasonal Channel,36.91915,0.400035
Stream/Seasonal Channel,36.919236,0.400087
Stream/Seasonal Channel,36.919529,0.400268
Stream/Seasonal Channel,36.919696,0.400449
Stream/Seasonal Channel,36.919827,0.40072
Stream/Seasonal Channel,36.92015,0.401173
Stream/Seasonal Channel,36.920631,0.401534
Stream/Seasonal Channel,36.920968,0.401625
Stream/Seasonal Channel,36.92142,0.401625
Stream/Seasonal Channel,36.92177,0.401716
Stream/Seasonal Channel,36.922242,0.401806
Stream/Seasonal Channel,36.92278,0.402168
Stream/Seasonal Channel,36.923205,0.402439
Stream/Seasonal Channel,36.923507,0.402711
Stream/Seasonal Channel,36.923842,0.402982
Stream/Seasonal Channel,36.924269,0.403072
Stream/Seasonal Channel,36.924789,0.403163
Stream/Seasonal Channel,36.925173,0.403073
Stream/Seasonal Channel,36.925724,0.403254
Stream/Seasonal Channel,36.926257,0.403073
Stream/Seasonal Channel,36.926572,0.403163
Stream/Seasonal Channel,36.92684,0.403435
Stream/Seasonal Channel,36.926858,0.403796
Stream/Seasonal Channel,36.92672,0.403977
Stream/Seasonal Channel,36.926819,0.404158
Stream/Seasonal Channel,36.926909,0.404248
Stream/Seasonal Channel,36.927392,0.404429
Stream/Seasonal Channel,36.927538,0.40452
Stream/Seasonal Channel,36.927616,0.40461
Stream/Seasonal Channel,36.927431,0.404881
Stream/Seasonal Channel,36.927395,0.405062
Stream/Seasonal Channel,36.927585,0.405243
Stream/Seasonal Channel,36.927867,0.405334
Stream/Seasonal Channel,36.928383,0.405605
Stream/Seasonal Channel,36.928774,0.405967
Stream/Seasonal Channel,36.929088,0.406148
Stream/Seasonal Channel,36.929174,0.406509
Stream/Seasonal Channel,36.929259,0.406961
Stream/Seasonal Channel,36.929518,0.406962
Stream/Seasonal Channel,36.929869,0.406962
Stream/Seasonal Channel,36.930129,0.406871
Stream/Seasonal Channel,36.930386,0.407143
Stream/Seasonal Channel,36.94454,0.40088
Stream/Seasonal Channel,36.944246,0.40088
Stream/Seasonal Channel,36.943942,0.400699
Stream/Seasonal Channel,36.943673,0.400699
