Patrol.ID,Type,Patrol.Start.Date,Patrol.End.Date,Station,Team,Mandate,Armed,Patrol.Leg.ID,Leader,Patrol.Transport.Type,Waypoint.ID,Waypoint.Date,Waypoint.Time,X,Y,Last.Modified,Last.Modified.By,Observation.Category.0,Observation.Category.1,Position.Type,Species,Total.number
SMART_001911,Ground,25-Jan-20,25-Jan-20,Kiberen/Soit,Kipren ,Research,No,1,David Katarua,Motorbike,19,25-Jan-20,18:36:19,266976.3285,36873.15939,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Eland,1
SMART_001911,Ground,25-Jan-20,25-Jan-20,Kiberen/Soit,Kipren ,Research,No,1,David Katarua,Motorbike,8,25-Jan-20,16:26:40,265972.1839,48548.10407,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,10
SMART_001911,Ground,25-Jan-20,25-Jan-20,Kiberen/Soit,Kipren ,Research,No,1,David Katarua,Motorbike,14,25-Jan-20,18:02:11,266868.717,45431.93524,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Buffalo,60
SMART_001911,Ground,25-Jan-20,25-Jan-20,Kiberen/Soit,Kipren ,Research,No,1,David Katarua,Motorbike,10,25-Jan-20,16:58:27,265122.0455,49946.33252,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,3
SMART_001911,Ground,25-Jan-20,25-Jan-20,Kiberen/Soit,Kipren ,Research,No,1,David Katarua,Motorbike,3,25-Jan-20,11:47:19,265039.5588,40647.64848,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Oryx ,2
SMART_001911,Ground,25-Jan-20,25-Jan-20,Kiberen/Soit,Kipren ,Research,No,1,David Katarua,Motorbike,3,25-Jan-20,11:47:19,265039.5588,40647.64848,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Cheetah,3
SMART_001911,Ground,25-Jan-20,25-Jan-20,Kiberen/Soit,Kipren ,Research,No,1,David Katarua,Motorbike,3,25-Jan-20,11:47:19,265039.5588,40647.64848,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,9,22-Jan-20,17:25:57,261973.0626,44076.41927,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,9,22-Jan-20,17:25:57,261973.0626,44076.41927,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Impala,59
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,3,22-Jan-20,10:46:13,260486.6089,45469.43564,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,2
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,3,22-Jan-20,10:46:13,260486.6089,45469.43564,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Impala,2
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,7,22-Jan-20,12:10:52,264679.824,51067.76183,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,36
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,6,22-Jan-20,11:29:19,261466.9759,47420.61774,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Vulture,3
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,4,22-Jan-20,10:52:43,259555.325,45731.5878,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Impala,2
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,4,22-Jan-20,10:52:43,259555.325,45731.5878,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Impala,78
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,4,22-Jan-20,10:52:43,259555.325,45731.5878,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,2
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,4,22-Jan-20,10:52:43,259555.325,45731.5878,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,6
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,8,22-Jan-20,17:21:16,261100.5558,45643.05799,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,54
SMART_001853,Ground,22-Jan-20,22-Jan-20,Mukenya,Kikingi,Security,No,1,Sangei Naiputari,Motorbike,8,22-Jan-20,17:21:16,261100.5558,45643.05799,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,1
SMART_001849,Ground,18-Jan-20,18-Jan-20,Mukenya,Kikingi,Security,No,1,Tillion Manyaas,Foot,3,18-Jan-20,10:23:15,265836.3663,38898.52746,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_002052,Ground,17-Mar-20,17-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,4,17-Mar-20,15:31:14,268432.129,39223.52368,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_002052,Ground,17-Mar-20,17-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,3,17-Mar-20,8:17:46,264325.0212,38818.4735,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,4
SMART_002052,Ground,17-Mar-20,17-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,3,17-Mar-20,8:17:46,264325.0212,38818.4735,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,7
SMART_002052,Ground,17-Mar-20,17-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,5,17-Mar-20,16:35:15,267254.2893,37340.0396,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,3
SMART_002052,Ground,17-Mar-20,17-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,2,17-Mar-20,7:57:14,265744.4765,36655.14055,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,4
SMART_002097,Ground,14-Mar-20,14-Mar-20,Kikingi,Kikingi,Security,No,1,Lesian Chebere,Foot,4,14-Mar-20,11:07:21,264424.2276,38587.32768,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Hartebeest,7
SMART_002097,Ground,14-Mar-20,14-Mar-20,Kikingi,Kikingi,Security,No,1,Lesian Chebere,Foot,4,14-Mar-20,11:07:21,264424.2276,38587.32768,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,6
SMART_002097,Ground,14-Mar-20,14-Mar-20,Kikingi,Kikingi,Security,No,1,Lesian Chebere,Foot,3,14-Mar-20,10:54:42,264860.0857,38621.28159,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,20
SMART_002097,Ground,14-Mar-20,14-Mar-20,Kikingi,Kikingi,Security,No,1,Lesian Chebere,Foot,3,14-Mar-20,10:54:42,264860.0857,38621.28159,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,7
SMART_002097,Ground,14-Mar-20,14-Mar-20,Kikingi,Kikingi,Security,No,1,Lesian Chebere,Foot,6,14-Mar-20,16:40:53,263001.0277,37275.9643,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,17
SMART_002097,Ground,14-Mar-20,14-Mar-20,Kikingi,Kikingi,Security,No,1,Lesian Chebere,Foot,1,14-Mar-20,9:19:50,263410.6271,37655.1678,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,36
SMART_002097,Ground,14-Mar-20,14-Mar-20,Kikingi,Kikingi,Security,No,1,Lesian Chebere,Foot,1,14-Mar-20,9:19:50,263410.6271,37655.1678,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Impala,37
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,3,24-Mar-20,10:16:58,266878.055,37167.66592,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,3,24-Mar-20,10:16:58,266878.055,37167.66592,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,3
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,7,24-Mar-20,10:37:30,261363.7044,39518.19557,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,9
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,7,24-Mar-20,10:37:30,261363.7044,39518.19557,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Oryx ,2
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,10,24-Mar-20,12:20:15,262954.061,41123.5812,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,11
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,11,24-Mar-20,12:21:19,263089.6069,40417.35587,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Buffalo,1
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,2,24-Mar-20,10:14:45,267006.8185,36307.67394,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,25
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,8,24-Mar-20,12:07:06,261577.534,42572.21435,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,4
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,4,24-Mar-20,10:28:48,262908.5933,39523.27349,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,16
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,4,24-Mar-20,10:28:48,262908.5933,39523.27349,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,1
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,9,24-Mar-20,12:08:58,261853.7961,42407.77882,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Buffalo,1
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,9,24-Mar-20,12:08:58,261853.7961,42407.77882,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,17
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,9,24-Mar-20,12:08:58,261853.7961,42407.77882,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,4
SMART_002074,Ground,24-Mar-20,24-Mar-20,MRC,NPR 1,Security,No,1,Gabriel Lekishu,Vehicle,6,24-Mar-20,10:36:15,261471.594,39179.85573,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,5
SMART_001954,Ground,14-Feb-20,14-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,5,14-Feb-20,13:33:21,268760.0446,42348.80767,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,10
SMART_001954,Ground,14-Feb-20,14-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,2,14-Feb-20,13:22:39,266618.7412,45657.04468,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,7
SMART_001954,Ground,14-Feb-20,14-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,2,14-Feb-20,13:22:39,266618.7412,45657.04468,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001954,Ground,14-Feb-20,14-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,6,14-Feb-20,13:41:42,268770.9593,39705.36427,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,18
SMART_002006,Ground,29-Feb-20,29-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Motorbike,2,29-Feb-20,10:18:33,264085.31,51012.39244,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,4
SMART_002006,Ground,29-Feb-20,29-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Motorbike,2,29-Feb-20,10:18:33,264085.31,51012.39244,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,2
SMART_002006,Ground,29-Feb-20,29-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Motorbike,7,29-Feb-20,11:30:04,266992.3005,36947.51534,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,46
SMART_002006,Ground,29-Feb-20,29-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Motorbike,3,29-Feb-20,11:01:44,266128.3331,46716.58536,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Impala,70
SMART_002006,Ground,29-Feb-20,29-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Motorbike,3,29-Feb-20,11:01:44,266128.3331,46716.58536,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Gerenuk,4
SMART_002006,Ground,29-Feb-20,29-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Motorbike,5,29-Feb-20,11:09:23,268109.2428,44008.24054,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,2
SMART_001825,Ground,3-Jan-20,3-Jan-20,MRC,Mpala,Security,No,1,Yairo Manyaas,Vehicle,2,3-Jan-20,11:10:39,265744.8054,36665.38937,1/9/20 9:33,David Hewett,Wildlife Sightings,Live animals,NA,Eland,9
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,7,6-Mar-20,12:03:36,264066.0815,32944.53815,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,1
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,19,6-Mar-20,16:14:02,266628.0671,35335.21671,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,49
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,10,6-Mar-20,14:49:19,265657.838,33543.78644,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,32
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,10,6-Mar-20,14:49:19,265657.838,33543.78644,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,46
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,9,6-Mar-20,12:25:14,264714.7876,33896.92649,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,3
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,9,6-Mar-20,12:25:14,264714.7876,33896.92649,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Impala,36
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,9,6-Mar-20,12:25:14,264714.7876,33896.92649,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,21
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,16,6-Mar-20,15:59:29,266786.2688,34389.15384,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Buffalo,1
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,3,6-Mar-20,10:02:56,264863.8264,32031.23222,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,9
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,13,6-Mar-20,15:20:28,266913.7125,33095.9505,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,2
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,4,6-Mar-20,10:05:04,264751.8205,32092.99249,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,6
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,4,6-Mar-20,10:05:04,264751.8205,32092.99249,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Impala,10
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,12,6-Mar-20,15:05:49,266133.6996,33113.92746,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Dik-dik,3
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,12,6-Mar-20,15:05:49,266133.6996,33113.92746,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,29
SMART_002066,Ground,6-Mar-20,6-Mar-20,MRC,NPR 1,Security,No,1,Samwel Loroti,Foot,2,6-Mar-20,9:52:30,265287.0838,32060.05987,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,23
SMART_001941,Ground,9-Feb-20,9-Feb-20,Mukenya,Kikingi,Security,No,1,Kangor Ngrish,Foot,3,9-Feb-20,7:09:15,261503.2612,44830.97626,2/17/20 15:23,David Hewett,Wildlife Sightings,Live animals,NA,Impala,34
SMART_001941,Ground,9-Feb-20,9-Feb-20,Mukenya,Kikingi,Security,No,1,Kangor Ngrish,Foot,3,9-Feb-20,7:09:15,261503.2612,44830.97626,2/17/20 15:23,David Hewett,Wildlife Sightings,Live animals,NA,Impala,22
SMART_001941,Ground,9-Feb-20,9-Feb-20,Mukenya,Kikingi,Security,No,1,Kangor Ngrish,Foot,3,9-Feb-20,7:09:15,261503.2612,44830.97626,2/17/20 15:23,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,8
SMART_001941,Ground,9-Feb-20,9-Feb-20,Mukenya,Kikingi,Security,No,1,Kangor Ngrish,Foot,6,9-Feb-20,8:35:54,262342.8609,43877.11934,2/17/20 15:23,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,32
SMART_001941,Ground,9-Feb-20,9-Feb-20,Mukenya,Kikingi,Security,No,1,Kangor Ngrish,Foot,6,9-Feb-20,8:35:54,262342.8609,43877.11934,2/17/20 15:23,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,41
SMART_001941,Ground,9-Feb-20,9-Feb-20,Mukenya,Kikingi,Security,No,1,Kangor Ngrish,Foot,10,9-Feb-20,14:47:44,261856.2976,42404.9455,2/17/20 15:23,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,5
SMART_001941,Ground,9-Feb-20,9-Feb-20,Mukenya,Kikingi,Security,No,1,Kangor Ngrish,Foot,10,9-Feb-20,14:47:44,261856.2976,42404.9455,2/17/20 15:23,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,1
SMART_001941,Ground,9-Feb-20,9-Feb-20,Mukenya,Kikingi,Security,No,1,Kangor Ngrish,Foot,10,9-Feb-20,14:47:44,261856.2976,42404.9455,2/17/20 15:23,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,29
SMART_001866,Ground,22-Jan-20,22-Jan-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Foot,2,22-Jan-20,9:43:52,267273.0259,37364.23683,1/31/20 7:42,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001866,Ground,22-Jan-20,22-Jan-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Foot,3,22-Jan-20,9:52:41,267544.0215,37887.17721,1/31/20 7:42,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,29
SMART_001866,Ground,22-Jan-20,22-Jan-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Foot,3,22-Jan-20,9:52:41,267544.0215,37887.17721,1/31/20 7:42,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,5
SMART_001846,Ground,15-Jan-20,15-Jan-20,Mukenya,Kikingi,Security,No,1,John David Simpiri,Foot,4,15-Jan-20,9:04:21,258506.6925,40840.28217,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,64
SMART_001846,Ground,15-Jan-20,15-Jan-20,Mukenya,Kikingi,Security,No,1,John David Simpiri,Foot,2,15-Jan-20,6:50:26,262435.1376,42832.37583,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,3
SMART_001997,Ground,21-Feb-20,21-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Foot,5,21-Feb-20,9:03:29,264186.4328,43491.71348,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,9
SMART_001997,Ground,21-Feb-20,21-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Foot,4,21-Feb-20,9:00:51,264459.0334,44260.23469,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,120
SMART_001997,Ground,21-Feb-20,21-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Foot,3,21-Feb-20,8:57:36,264645.455,45877.76518,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,5
SMART_001997,Ground,21-Feb-20,21-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Foot,6,21-Feb-20,18:21:46,262581.3864,44826.67648,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,6
SMART_001997,Ground,21-Feb-20,21-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Foot,6,21-Feb-20,18:21:46,262581.3864,44826.67648,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,150
SMART_001851,Ground,20-Jan-20,20-Jan-20,Mukenya,Kikingi,Security,No,1,John David Simpiri,Foot,2,20-Jan-20,13:17:31,258667.1409,42451.03179,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,25
SMART_001851,Ground,20-Jan-20,20-Jan-20,Mukenya,Kikingi,Security,No,1,John David Simpiri,Foot,3,20-Jan-20,13:26:27,259187.3478,41340.81216,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,6
SMART_001851,Ground,20-Jan-20,20-Jan-20,Mukenya,Kikingi,Security,No,1,John David Simpiri,Foot,3,20-Jan-20,13:26:27,259187.3478,41340.81216,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,2
SMART_001991,Ground,21-Feb-20,21-Feb-20,Mlima Ndege,Mpala,Research,No,1,Yairo Manyaas,Vehicle,2,21-Feb-20,10:47:59,261769.9951,30941.99334,3/4/20 7:33,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,3
SMART_001991,Ground,21-Feb-20,21-Feb-20,Mlima Ndege,Mpala,Research,No,1,Yairo Manyaas,Vehicle,2,21-Feb-20,10:47:59,261769.9951,30941.99334,3/4/20 7:33,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,10
SMART_002045,Ground,28-Mar-20,28-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,4,28-Mar-20,11:27:43,265218.7097,39167.81447,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_002045,Ground,28-Mar-20,28-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,6,28-Mar-20,13:33:15,266357.0386,38133.19075,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_002045,Ground,28-Mar-20,28-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,3,28-Mar-20,10:52:13,263829.8677,38310.77679,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,21
SMART_002045,Ground,28-Mar-20,28-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,1,28-Mar-20,9:38:27,262380.255,42972.5624,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,7
SMART_002045,Ground,28-Mar-20,28-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,1,28-Mar-20,9:38:27,262380.255,42972.5624,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA,Impala,1
SMART_002076,Ground,28-Mar-20,28-Mar-20,MRL,NPR 1,Security,No,1,Samwel Loroti,Vehicle,6,28-Mar-20,14:17:10,260581.5009,53996.49615,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Impala,78
SMART_002076,Ground,28-Mar-20,28-Mar-20,MRL,NPR 1,Security,No,1,Samwel Loroti,Vehicle,6,28-Mar-20,14:17:10,260581.5009,53996.49615,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,7
SMART_002076,Ground,28-Mar-20,28-Mar-20,MRL,NPR 1,Security,No,1,Samwel Loroti,Vehicle,5,28-Mar-20,12:22:35,264639.145,54377.40077,3/30/20 10:06,David Hewett,Wildlife Sightings,Live animals,NA,Impala,6
