"","gridID","Patrol.ID","Type","Patrol.Start.Date","Patrol.End.Date","Station","Team","Mandate","Armed","Patrol.Leg.ID","Leader","Patrol.Transport.Type","Waypoint.ID","Waypoint.Date","Waypoint.Time","Last.Modified","Last.Modified.By","Observation.Category.0","Observation.Category.1","Position.Type","Species","Total.number","river_distance","road_distance","water_distance","Number","Dam","North","East","Elevation","Storage.Estimate","Description","Estimated.Class","Permit.Needed","Freeboard..m.","Width..m.","Fetch..m.","Spillway.Width..m.","Height..m.","Water.Depth..m.","Approximate.Volume..m.3."
"25",332,"SMART_001912","Ground","26-Jan-20","26-Jan-20","MRC","Mpala","Research","No",1,"David Katarua","Motorbike",16,"26-Jan-20","14:52:59","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",16,2035.36338134766,113.026442932487,2925.19627380371,1,"Small High Dam",34644,264155,"1772","3,568","Straight Earth Wall, Spillway to Left when facing D/S.  Requires Dessilting","A","1",124,100,10,2.7,1.7,"3,568",""
"26",342,"SMART_002066","Ground","6-Mar-20","6-Mar-20","MRC","NPR 1","Security","No",1,"Samwel Loroti","Foot",10,"6-Mar-20","14:49:19","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Vulturine guinea fowl",32,131.105868560076,309.581472024918,1460.35772735596,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"27",342,"SMART_001810","Ground","3-Jan-20","3-Jan-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",3,"3-Jan-20","7:48:08","1/9/20 9:23","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",8,131.105868560076,309.581472024918,1460.35772735596,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"28",342,"SMART_002066","Ground","6-Mar-20","6-Mar-20","MRC","NPR 1","Security","No",1,"Samwel Loroti","Foot",10,"6-Mar-20","14:49:19","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Vulturine guinea fowl",46,131.105868560076,309.581472024918,1460.35772735596,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"29",343,"SMART_001897","Ground","12-Jan-20","12-Jan-20","MRC","NPR 1","Security","No",1,"Eric Raipon Ererii","Vehicle",12,"12-Jan-20","9:07:09","2/5/20 9:16","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",30,302.216923866272,118.033254401535,1756.42962341309,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"30",343,"SMART_002068","Ground","8-Mar-20","8-Mar-20","MRC","NPR 1","Research","No",1,"David Lopeyok","Foot",2,"8-Mar-20","9:33:16","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",1,302.216923866272,118.033254401535,1756.42962341309,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"31",343,"SMART_001897","Ground","12-Jan-20","12-Jan-20","MRC","NPR 1","Security","No",1,"Eric Raipon Ererii","Vehicle",12,"12-Jan-20","9:07:09","2/5/20 9:16","David Hewett","Wildlife Sightings","Live animals",NA," Waterbuck",5,302.216923866272,118.033254401535,1756.42962341309,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"32",346,"SMART_002009","Ground","3-Mar-20","3-Mar-20","Kiberen/Soit","Kipren ","Security","No",1,"Steren Narerio","Motorbike",5,"3-Mar-20","14:18:20","3/7/20 13:43","David Hewett","Wildlife Sightings","Live animals",NA,"Greater Kudu",3,140.20076452136,198.831741583198,2803.96975280762,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"33",346,"SMART_001955","Ground","15-Feb-20","15-Feb-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",6,"15-Feb-20","9:56:34","2/29/20 7:46","David Hewett","Wildlife Sightings","Live animals",NA,"Greater Kudu",2,140.20076452136,198.831741583198,2803.96975280762,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"34",365,"SMART_001937","Ground","12-Feb-20","12-Feb-20","Mlima Ndege","Mpala","Security","No",1,"Yairo Manyaas","Vehicle",2,"12-Feb-20","9:05:39","2/17/20 11:21","David Hewett","Wildlife Sightings","Live animals",NA,"Ostrich",1,564.606969299316,82.0349147605896,866.350222320557,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"35",365,"SMART_001937","Ground","12-Feb-20","12-Feb-20","Mlima Ndege","Mpala","Security","No",1,"Yairo Manyaas","Vehicle",2,"12-Feb-20","9:05:39","2/17/20 11:21","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",21,564.606969299316,82.0349147605896,866.350222320557,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"36",366,"SMART_001912","Ground","26-Jan-20","26-Jan-20","MRC","Mpala","Research","No",1,"David Katarua","Motorbike",18,"26-Jan-20","15:40:00","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",9,524.233971176147,312.939130477905,708.61390296936,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"37",366,"SMART_001912","Ground","26-Jan-20","26-Jan-20","MRC","Mpala","Research","No",1,"David Katarua","Motorbike",18,"26-Jan-20","15:40:00","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",6,524.233971176147,312.939130477905,708.61390296936,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"38",367,"SMART_002066","Ground","6-Mar-20","6-Mar-20","MRC","NPR 1","Security","No",1,"Samwel Loroti","Foot",9,"6-Mar-20","12:25:14","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",3,462.349329986572,514.497273025513,703.241722412109,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"39",367,"SMART_002066","Ground","6-Mar-20","6-Mar-20","MRC","NPR 1","Security","No",1,"Samwel Loroti","Foot",9,"6-Mar-20","12:25:14","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",21,462.349329986572,514.497273025513,703.241722412109,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"40",367,"SMART_001912","Ground","26-Jan-20","26-Jan-20","MRC","Mpala","Research","No",1,"David Katarua","Motorbike",19,"26-Jan-20","15:51:45","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA," Waterbuck",1,462.349329986572,514.497273025513,703.241722412109,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"41",367,"SMART_002066","Ground","6-Mar-20","6-Mar-20","MRC","NPR 1","Security","No",1,"Samwel Loroti","Foot",9,"6-Mar-20","12:25:14","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",36,462.349329986572,514.497273025513,703.241722412109,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"42",369,"SMART_001900","Ground","21-Jan-20","21-Jan-20","MRL","NPR 1","Security","No",1,"Eric Raipon Ererii","Vehicle",11,"21-Jan-20","12:34:15","2/5/20 9:16","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",13,225.00673948288,118.592626246214,1199.64524215698,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"43",387,"SMART_001943","Ground","10-Feb-20","10-Feb-20","Mukenya","Kikingi","Security","No",1,"Tirajo Daniel Meitiaki","Motorbike",9,"10-Feb-20","12:09:42","2/17/20 15:23","David Hewett","Wildlife Sightings","Live animals",NA,"Grant's Gazelle",11,1631.91117095947,394.999776687622,2295.68454284668,1,"Small High Dam",34644,264155,"1772","3,568","Straight Earth Wall, Spillway to Left when facing D/S.  Requires Dessilting","A","1",124,100,10,2.7,1.7,"3,568",""
"44",392,"SMART_001915","Ground","5-Feb-20","5-Feb-20","Mlima Ndege","Mpala","Security","No",1,"Yairo Manyaas","Vehicle",2,"5-Feb-20","10:53:24","2/11/20 7:59","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",3,349.308129463196,103.574515324533,510.218398666382,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"45",396,"SMART_002100","Ground","17-Mar-20","17-Mar-20","Kikingi","Kikingi","Security","No",1,"Joseph Lesoyo lanet","Foot",4,"17-Mar-20","9:10:39","4/4/20 7:19","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",1,353.109100189209,100.735491754115,1032.33750930786,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"46",396,"SMART_002100","Ground","17-Mar-20","17-Mar-20","Kikingi","Kikingi","Security","No",1,"Joseph Lesoyo lanet","Foot",4,"17-Mar-20","9:10:39","4/4/20 7:19","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",11,353.109100189209,100.735491754115,1032.33750930786,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"47",396,"SMART_002100","Ground","17-Mar-20","17-Mar-20","Kikingi","Kikingi","Security","No",1,"Joseph Lesoyo lanet","Foot",4,"17-Mar-20","9:10:39","4/4/20 7:19","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",12,353.109100189209,100.735491754115,1032.33750930786,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"48",399,"SMART_002066","Ground","6-Mar-20","6-Mar-20","MRC","NPR 1","Security","No",1,"Samwel Loroti","Foot",16,"6-Mar-20","15:59:29","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Buffalo",1,397.797292480469,295.276033153534,2209.71557922363,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"49",400,"SMART_001911","Ground","25-Jan-20","25-Jan-20","Kiberen/Soit","Kipren ","Research","No",1,"David Katarua","Motorbike",21,"25-Jan-20","18:41:59","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Baboon",60,103.790693122372,123.975910696089,2606.76709411621,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"50",400,"SMART_002009","Ground","3-Mar-20","3-Mar-20","Kiberen/Soit","Kipren ","Security","No",1,"Steren Narerio","Motorbike",4,"3-Mar-20","11:53:29","3/7/20 13:43","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",5,103.790693122372,123.975910696089,2606.76709411621,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"51",400,"SMART_001827","Ground","11-Jan-20","11-Jan-20","MRC","Mpala","Security","No",1,"Yairo Manyaas","Vehicle",2,"11-Jan-20","11:36:04","1/17/20 9:53","David Hewett","Wildlife Sightings","Live animals",NA,"Greater Kudu",1,103.790693122372,123.975910696089,2606.76709411621,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"52",419,"SMART_002078","Ground","13-Mar-20","13-Mar-20","MRL","NPR 1","Research","No",1,"Joseph Nkainduri","Vehicle",3,"13-Mar-20","10:21:04","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Grant's Gazelle",1,857.016547241211,216.019663228989,1457.36076324463,1,"Small High Dam",34644,264155,"1772","3,568","Straight Earth Wall, Spillway to Left when facing D/S.  Requires Dessilting","A","1",124,100,10,2.7,1.7,"3,568",""
"53",419,"SMART_002078","Ground","13-Mar-20","13-Mar-20","MRL","NPR 1","Research","No",1,"Joseph Nkainduri","Vehicle",3,"13-Mar-20","10:21:04","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Grant's Gazelle",2,857.016547241211,216.019663228989,1457.36076324463,1,"Small High Dam",34644,264155,"1772","3,568","Straight Earth Wall, Spillway to Left when facing D/S.  Requires Dessilting","A","1",124,100,10,2.7,1.7,"3,568",""
"54",419,"SMART_002078","Ground","13-Mar-20","13-Mar-20","MRL","NPR 1","Research","No",1,"Joseph Nkainduri","Vehicle",3,"13-Mar-20","10:21:04","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Ostrich",3,857.016547241211,216.019663228989,1457.36076324463,1,"Small High Dam",34644,264155,"1772","3,568","Straight Earth Wall, Spillway to Left when facing D/S.  Requires Dessilting","A","1",124,100,10,2.7,1.7,"3,568",""
"55",426,"SMART_001943","Ground","10-Feb-20","10-Feb-20","Mukenya","Kikingi","Security","No",1,"Tirajo Daniel Meitiaki","Motorbike",7,"10-Feb-20","11:59:47","2/17/20 15:23","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",1,556.163221817017,107.154382530451,1006.10097579956,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"56",426,"SMART_001943","Ground","10-Feb-20","10-Feb-20","Mukenya","Kikingi","Security","No",1,"Tirajo Daniel Meitiaki","Motorbike",7,"10-Feb-20","11:59:47","2/17/20 15:23","David Hewett","Wildlife Sightings","Live animals",NA," Warthog",2,556.163221817017,107.154382530451,1006.10097579956,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"57",430,"SMART_001928","Ground","10-Feb-20","10-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Patrick Lomogo Lesian","Foot",1,"10-Feb-20","8:31:46","2/17/20 11:19","David Hewett","Wildlife Sightings","Live animals",NA,"Baboon",42,103.102612398863,118.275168642998,2596.4830657959,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"58",430,"SMART_001943","Ground","10-Feb-20","10-Feb-20","Mukenya","Kikingi","Security","No",1,"Tirajo Daniel Meitiaki","Motorbike",6,"10-Feb-20","11:49:45","2/17/20 15:23","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",2,103.102612398863,118.275168642998,2596.4830657959,2,"Top Dam",34483,264512,"1765","9,792","Straight Earth Wall, Spillway to Right when Facing D/S, Small Island, ","A/B","1.5",130,167,25,4.2,2.7,"9,792",""
"59",452,"SMART_001943","Ground","10-Feb-20","10-Feb-20","Mukenya","Kikingi","Security","No",1,"Tirajo Daniel Meitiaki","Motorbike",8,"10-Feb-20","12:05:45","2/17/20 15:23","David Hewett","Wildlife Sightings","Live animals",NA,"Grant's Gazelle",3,725.844288024902,121.844533960819,1122.31653198242,1,"Small High Dam",34644,264155,"1772","3,568","Straight Earth Wall, Spillway to Left when facing D/S.  Requires Dessilting","A","1",124,100,10,2.7,1.7,"3,568",""
"60",452,"SMART_001943","Ground","10-Feb-20","10-Feb-20","Mukenya","Kikingi","Security","No",1,"Tirajo Daniel Meitiaki","Motorbike",8,"10-Feb-20","12:05:45","2/17/20 15:23","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",1,725.844288024902,121.844533960819,1122.31653198242,1,"Small High Dam",34644,264155,"1772","3,568","Straight Earth Wall, Spillway to Left when facing D/S.  Requires Dessilting","A","1",124,100,10,2.7,1.7,"3,568",""
"61",458,"SMART_002018","Ground","26-Feb-20","26-Feb-20","MRL","NPR 1","Tourism","No",1,"Peter Lochomin","Vehicle",1,"26-Feb-20","10:15:00","3/10/20 9:22","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",7,828.493955993652,120.173474589586,1130.76740188599,21,"Nyanja Six",36481,264612,"1746","2,660","Rubble Stone ALDEV Wall","A","Maybe",0,40,95,49,3.5,"3.5","2,660"
"62",458,"SMART_002018","Ground","26-Feb-20","26-Feb-20","MRL","NPR 1","Tourism","No",1,"Peter Lochomin","Vehicle",1,"26-Feb-20","10:15:00","3/10/20 9:22","David Hewett","Wildlife Sightings","Live animals",NA,"Buffalo",1,828.493955993652,120.173474589586,1130.76740188599,21,"Nyanja Six",36481,264612,"1746","2,660","Rubble Stone ALDEV Wall","A","Maybe",0,40,95,49,3.5,"3.5","2,660"
"63",459,"SMART_001900","Ground","21-Jan-20","21-Jan-20","MRL","NPR 1","Security","No",1,"Eric Raipon Ererii","Vehicle",10,"21-Jan-20","12:16:07","2/5/20 9:16","David Hewett","Wildlife Sightings","Live animals",NA,"Eland",3,1003.30650375366,475.518200035095,1493.66395629883,21,"Nyanja Six",36481,264612,"1746","2,660","Rubble Stone ALDEV Wall","A","Maybe",0,40,95,49,3.5,"3.5","2,660"
"64",459,"SMART_001900","Ground","21-Jan-20","21-Jan-20","MRL","NPR 1","Security","No",1,"Eric Raipon Ererii","Vehicle",10,"21-Jan-20","12:16:07","2/5/20 9:16","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",1,1003.30650375366,475.518200035095,1493.66395629883,21,"Nyanja Six",36481,264612,"1746","2,660","Rubble Stone ALDEV Wall","A","Maybe",0,40,95,49,3.5,"3.5","2,660"
"65",462,"SMART_001897","Ground","12-Jan-20","12-Jan-20","MRC","NPR 1","Security","No",1,"Eric Raipon Ererii","Vehicle",4,"12-Jan-20","7:23:04","2/5/20 9:16","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",4,104.484573147297,118.835055349767,2647.3023449707,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"66",462,"SMART_001955","Ground","15-Feb-20","15-Feb-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",7,"15-Feb-20","10:02:16","2/29/20 7:46","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",45,104.484573147297,118.835055349767,2647.3023449707,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"67",462,"SMART_002050","Ground","15-Mar-20","15-Mar-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",6,"15-Mar-20","15:12:52","3/30/20 8:40","David Hewett","Wildlife Sightings","Live animals",NA,"Greater Kudu",8,104.484573147297,118.835055349767,2647.3023449707,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"68",462,"SMART_002009","Ground","3-Mar-20","3-Mar-20","Kiberen/Soit","Kipren ","Security","No",1,"Steren Narerio","Motorbike",7,"3-Mar-20","14:33:48","3/7/20 13:43","David Hewett","Wildlife Sightings","Live animals",NA,"Greater Kudu",1,104.484573147297,118.835055349767,2647.3023449707,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"69",463,"SMART_001897","Ground","12-Jan-20","12-Jan-20","MRC","NPR 1","Security","No",1,"Eric Raipon Ererii","Vehicle",5,"12-Jan-20","7:34:20","2/5/20 9:16","David Hewett","Wildlife Sightings","Live animals",NA,"Hippo",15,395.830239067078,444.498010482788,3039.83637451172,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"70",481,"SMART_001915","Ground","5-Feb-20","5-Feb-20","Mlima Ndege","Mpala","Security","No",1,"Yairo Manyaas","Vehicle",3,"5-Feb-20","11:44:35","2/11/20 7:59","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",18,1832.06492156982,155.776781769991,2738.00942810059,22,"Wildlife Weir",37358.509,263539.069,"1763","11,293","Rubble Stone ALDEV Wall, Position may use WGS84 datum","A","0",88,220,88,3.5,3.5,"11,293",""
"71",488,"SMART_002078","Ground","13-Mar-20","13-Mar-20","MRL","NPR 1","Research","No",1,"Joseph Nkainduri","Vehicle",2,"13-Mar-20","10:17:38","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",1,781.974802398682,311.65981628418,790.013920898438,21,"Nyanja Six",36481,264612,"1746","2,660","Rubble Stone ALDEV Wall","A","Maybe",0,40,95,49,3.5,"3.5","2,660"
"72",488,"SMART_002078","Ground","13-Mar-20","13-Mar-20","MRL","NPR 1","Research","No",1,"Joseph Nkainduri","Vehicle",2,"13-Mar-20","10:17:38","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",2,781.974802398682,311.65981628418,790.013920898438,21,"Nyanja Six",36481,264612,"1746","2,660","Rubble Stone ALDEV Wall","A","Maybe",0,40,95,49,3.5,"3.5","2,660"
"73",490,"SMART_001826","Ground","10-Jan-20","10-Jan-20","MRC","Mpala","Security","No",1,"Yairo Manyaas","Vehicle",2,"10-Jan-20","10:30:47","1/17/20 9:53","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",23,596.265597381592,171.346000523567,1053.46746307373,21,"Nyanja Six",36481,264612,"1746","2,660","Rubble Stone ALDEV Wall","A","Maybe",0,40,95,49,3.5,"3.5","2,660"
"74",490,"SMART_001799","Ground","2-Jan-20","2-Jan-20","MRL","Mpala","Security","No",1,"Ramato Lemanyaas","Vehicle",12,"2-Jan-20","17:18:03","1/9/20 9:20","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",7,596.265597381592,171.346000523567,1053.46746307373,21,"Nyanja Six",36481,264612,"1746","2,660","Rubble Stone ALDEV Wall","A","Maybe",0,40,95,49,3.5,"3.5","2,660"
"75",494,"SMART_002066","Ground","6-Mar-20","6-Mar-20","MRC","NPR 1","Security","No",1,"Samwel Loroti","Foot",19,"6-Mar-20","16:14:02","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Baboon",49,402.064336090088,333.502447052002,2322.26783935547,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"76",495,"SMART_001919","Ground","9-Feb-20","9-Feb-20","Mlima Ndege","Mpala","Security","No",1,"Yairo Manyaas","Vehicle",8,"9-Feb-20","18:16:50","2/11/20 7:59","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",2,97.4582042807341,73.9718852436543,2693.43740661621,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"77",495,"SMART_001911","Ground","25-Jan-20","25-Jan-20","Kiberen/Soit","Kipren ","Research","No",1,"David Katarua","Motorbike",20,"25-Jan-20","18:39:45","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",1,97.4582042807341,73.9718852436543,2693.43740661621,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"78",513,"SMART_002050","Ground","15-Mar-20","15-Mar-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",9,"15-Mar-20","16:17:34","3/30/20 8:40","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",2,1891.13972351074,102.477943704128,2727.37972473145,22,"Wildlife Weir",37358.509,263539.069,"1763","11,293","Rubble Stone ALDEV Wall, Position may use WGS84 datum","A","0",88,220,88,3.5,3.5,"11,293",""
"79",522,"SMART_002100","Ground","17-Mar-20","17-Mar-20","Kikingi","Kikingi","Security","No",1,"Joseph Lesoyo lanet","Foot",3,"17-Mar-20","8:39:28","4/4/20 7:19","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",1,611.730921401978,98.7832118183374,681.078311691284,21,"Nyanja Six",36481,264612,"1746","2,660","Rubble Stone ALDEV Wall","A","Maybe",0,40,95,49,3.5,"3.5","2,660"
"80",527,"SMART_001973","Ground","24-Feb-20","24-Feb-20","MRL","NPR 1","Security","No",1,"Samwel Loroti","Vehicle",36,"24-Feb-20","14:10:55","3/2/20 7:40","David Hewett","Wildlife Sightings","Live animals",NA,"Vulturine guinea fowl",30,371.700371017456,254.472201919556,2195.96626586914,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"81",527,"SMART_002073","Ground","22-Mar-20","22-Mar-20","MRC","NPR 1","Security","No",1,"Gabriel Lekishu","Vehicle",40,"22-Mar-20","14:05:11","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Baboon",35,371.700371017456,254.472201919556,2195.96626586914,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"82",528,"SMART_001957","Ground","18-Feb-20","18-Feb-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",9,"18-Feb-20","19:01:53","2/29/20 7:46","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",21,87.9479759073257,191.031521131992,2572.66125793457,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
"83",528,"SMART_001816","Ground","1-Jan-20","1-Jan-20","MRL","NPR 1","Security","No",1,"Samwel Loroti","Vehicle",34,"1-Jan-20","15:24:49","1/9/20 9:25","David Hewett","Wildlife Sightings","Live animals",NA,"Vulturine guinea fowl",14,87.9479759073257,191.031521131992,2572.66125793457,16,"Nyanja One",36931,264775,"1724","2,516","Rubble Stone ALDEV Wall","A","Maybe",0,30,68,30,3.7,"3.7","2,516"
